# x y z nx ny nz
0.096158 -0.027030 0.001921 0.355719 -0.790500 0.498572
0.147158 0.015742 0.112847 0.565850 -0.252306 0.784956
0.116874 0.032250 0.104014 -0.711718 0.693034 -0.114723
0.049101 -0.010235 -0.005507 -0.062155 -0.002095 -0.998064
0.125795 0.015190 0.019959 0.352057 0.089544 -0.931685
0.066885 0.048039 0.060701 0.033138 0.296262 0.954532
0.150867 0.017939 0.110755 0.832549 0.048273 0.551845
0.077903 -0.024614 0.057694 0.188573 -0.393218 0.899900
0.127705 0.041820 0.062924 0.293333 0.901243 0.318931
0.026374 0.032274 0.006354 0.062771 0.947526 -0.313454
0.136983 -0.005382 0.106629 0.803893 -0.340920 -0.487371
0.101818 0.042482 0.061459 -0.113806 0.957437 0.265260
0.039767 0.035734 0.077981 -0.449164 0.750955 0.484065
0.088279 -0.007091 0.141473 0.329459 0.348061 0.877674
0.062686 0.047309 -0.004734 -0.122142 0.494949 -0.860294
0.038415 0.047322 0.016895 -0.623825 0.729183 -0.281310
0.105777 0.026701 0.083805 -0.789766 0.563235 0.242974
0.095458 0.049601 -0.001704 0.709348 0.697233 -0.103397
0.079366 0.047843 0.057952 0.314931 0.541651 0.779380
0.031092 0.038085 0.065947 -0.572120 0.724385 0.384635
0.113109 -0.019559 0.041628 -0.027586 -0.923974 -0.381459
0.136476 -0.039514 0.134591 0.425431 0.419951 0.801654
0.149800 0.009665 0.096127 0.886257 -0.155849 0.436188
0.001586 0.022400 0.021175 -0.939476 0.332126 -0.084128
0.109858 0.032612 0.082636 -0.870624 0.491148 0.028064
0.084901 0.018694 -0.001854 -0.035165 -0.014236 -0.999280
0.112214 0.023480 0.011460 0.954475 -0.298139 -0.009508
0.089547 -0.006161 0.140592 0.414644 0.353533 0.838501
0.080455 -0.013559 -0.001343 0.009660 0.195968 -0.980563
0.146907 0.012837 0.040894 0.862785 -0.095465 -0.496476
0.053902 0.023651 -0.005122 0.222762 0.198951 -0.954356
0.136937 -0.018515 0.116068 0.679023 -0.339426 -0.650936
0.144227 0.026901 0.113108 0.371046 0.247169 0.895116
0.053112 -0.028192 0.013350 -0.157509 -0.917693 -0.364733
0.126407 -0.056926 0.124236 0.527780 -0.817451 -0.230699
0.152398 0.012753 0.075557 0.864959 -0.124911 -0.486049
0.079546 0.056607 0.050176 0.376115 0.829669 0.412538
0.126588 0.037941 -0.002663 0.957101 0.254087 0.139276
0.140405 -0.006899 0.043742 0.958036 -0.214495 -0.190154
0.077915 -0.006109 0.082457 0.299287 -0.505940 0.808982
0.110150 -0.006567 0.085020 0.195719 -0.621006 0.758977
0.014769 0.010159 0.045539 -0.999277 -0.012842 0.035789
0.112927 0.023486 0.016173 0.842154 0.045482 -0.537316
0.147475 0.048958 0.078275 0.523819 0.814650 -0.248915
0.053427 0.046856 -0.003729 -0.139428 0.837893 -0.527726
0.039166 0.051692 0.041657 -0.452807 0.869538 0.197152
0.059785 0.007457 -0.004502 0.528505 -0.210960 -0.822301
0.132526 -0.041443 0.113599 0.971737 -0.176008 0.157319
0.106560 0.005183 0.126269 0.139012 0.744072 0.653478
0.070595 -0.034828 0.026875 -0.180153 -0.979781 -0.087026
0.056529 -0.020149 0.063588 -0.309632 -0.886574 0.343678
0.129813 0.013638 -0.004411 0.540835 0.520661 -0.660613
0.122625 0.043302 0.002569 0.807328 0.394638 0.438728
0.096856 0.046610 -0.004552 0.408827 0.456519 -0.790222
0.118000 0.003177 0.117952 0.783368 -0.308644 0.539513
0.149503 0.010244 0.048744 0.950103 -0.095504 -0.296957
0.087787 -0.017096 0.133535 0.435274 -0.899796 -0.030041
0.086557 0.055124 -0.003367 0.098527 0.892264 -0.440633
0.125884 -0.015281 0.062354 0.440687 -0.876426 0.194095
0.012809 0.032141 0.012996 -0.468885 0.836916 -0.282345
0.087474 0.047017 -0.005057 0.014304 0.055299 -0.998367
0.058384 -0.033299 0.043478 -0.251270 -0.965508 0.068248
0.076799 -0.033237 0.018571 0.200647 -0.884621 -0.420936
0.059708 0.054861 0.012274 -0.321968 0.894268 -0.310839
0.149808 0.039645 0.098019 0.854548 0.405408 0.324642
0.111962 -0.020320 0.049239 -0.041766 -0.997759 -0.052278
0.108699 -0.001304 0.127504 0.647977 -0.063476 0.759010
0.136236 -0.019567 0.110125 0.913028 -0.087448 -0.398412
0.126409 -0.040122 0.130716 -0.803009 0.162079 0.573504
0.066492 -0.026108 0.058474 -0.003826 -0.435845 0.900014
0.024841 0.032571 0.006944 0.062771 0.947526 -0.313454
0.035551 0.048114 0.034196 -0.699886 0.668337 -0.251965
0.051620 0.053006 0.012648 -0.458624 0.806149 -0.373882
0.095622 -0.012742 0.124310 0.307955 -0.916595 -0.254983
0.087533 0.019394 0.085139 -0.021384 0.419444 0.907529
0.105309 0.022249 0.087161 -0.863753 0.405166 0.299618
0.088912 -0.017623 -0.003876 -0.056834 0.734957 -0.675728
0.087387 -0.002944 0.083293 -0.041833 -0.257952 0.965252
0.064020 -0.029298 0.010248 -0.028764 -0.938603 -0.343797
0.030179 0.042843 0.028647 -0.520984 0.850725 0.069584
0.119093 0.012270 0.018096 0.289338 -0.074341 -0.954336
0.125375 -0.015878 0.106478 -0.712988 -0.160585 -0.682540
0.151893 0.017183 0.101610 0.932638 -0.330533 -0.144688
0.129285 0.040175 0.109724 -0.102757 0.640850 0.760757
0.047764 -0.001058 -0.005484 -0.032907 -0.032032 -0.998945
0.083896 -0.036760 0.035978 0.298370 -0.951557 -0.074265
0.140271 0.032503 0.112814 0.304220 0.401251 0.863972
0.099919 -0.016730 0.035286 -0.003366 -0.951843 -0.306568
0.103706 0.014138 -0.006660 -0.214786 -0.092456 -0.972275
0.057090 0.056564 0.019431 -0.152309 0.846918 -0.509442
0.139851 -0.034798 0.127975 0.985128 -0.092797 -0.144610
0.015114 0.020970 0.041931 -0.955291 0.291544 0.049201
0.088393 -0.031599 0.048723 0.693258 -0.577246 0.431487
0.049547 -0.027335 0.013054 -0.336690 -0.870776 -0.358315
0.138608 -0.002936 0.104023 0.493265 -0.861879 0.117704
0.019665 -0.004353 0.009095 -0.171186 -0.884995 -0.432989
0.065746 -0.002686 -0.000924 0.003264 -0.037393 -0.999295
0.110426 0.005819 0.123975 0.356648 0.558451 0.748956
0.043294 0.044209 -0.002325 -0.569354 0.705748 -0.421611
0.068570 -0.018225 0.072551 0.117234 -0.693313 0.711037
0.063707 0.049011 0.002362 -0.252560 0.955872 0.150075
0.131225 0.021241 0.023719 0.587964 0.348127 -0.730141
0.060412 0.052599 0.009201 0.040192 0.703882 -0.709179
0.047755 -0.029513 0.028431 -0.239439 -0.949800 -0.201368
0.122443 0.039706 0.031355 0.314453 0.741035 -0.593285
0.138135 0.040770 0.108863 0.228807 0.578740 0.782756
0.122684 -0.004769 -0.006128 -0.003352 -0.047416 -0.998870
0.131716 -0.044233 0.114205 0.942523 -0.315457 -0.110169
0.106212 -0.017324 -0.001241 0.893980 -0.147970 0.422972
0.079546 0.051483 -0.004788 -0.164172 0.415565 -0.894625
0.103830 -0.005371 0.130556 0.693816 -0.224210 0.684360
0.126571 0.044521 0.095841 -0.897539 0.433157 0.082455
0.077596 0.043550 -0.003338 0.187148 -0.704923 -0.684149
0.089815 0.011033 -0.004082 -0.217192 -0.272715 -0.937259
0.142969 -0.000110 0.040062 0.896789 -0.313173 -0.312557
0.079988 -0.017964 0.146708 0.655548 -0.143283 0.741436
0.049571 -0.012381 -0.005532 -0.062154 -0.002098 -0.998064
0.072111 -0.022818 0.060032 0.000409 -0.942397 0.334496
0.105794 -0.015614 0.032266 0.372248 -0.874999 -0.309531
0.044953 -0.023858 0.009423 -0.506591 -0.769850 -0.388197
0.095323 -0.016682 0.071488 -0.040950 -0.933090 0.357304
0.046485 -0.016782 -0.004894 -0.451027 -0.295985 -0.842002
0.120009 0.040197 0.006840 0.460491 0.110406 0.880771
0.092458 -0.013994 0.133369 0.579407 -0.777793 0.243567
0.003305 0.025523 0.025017 -0.806099 0.559657 0.192325
0.078376 -0.026130 0.000102 -0.187887 -0.981900 -0.023909
0.059383 0.019159 -0.004516 0.542099 0.314647 -0.779183
0.062949 0.027156 -0.001051 0.018602 0.090415 -0.995730
0.108228 -0.020201 0.045839 -0.006551 -0.994164 -0.107680
0.092711 -0.024655 0.031539 0.900130 -0.346123 -0.264509
0.058744 -0.018443 0.071295 0.038370 -0.995678 0.084575
0.151596 0.031977 0.076189 0.742224 -0.240728 -0.625423
0.134828 -0.021612 0.108883 0.710879 -0.106621 -0.695186
0.023914 0.027687 0.001289 -0.293054 0.505523 -0.811521
0.111314 0.046712 0.045555 -0.045930 0.974829 -0.218172
0.103392 0.005568 0.126157 -0.195123 0.921509 0.335779
0.075358 0.052685 -0.003640 -0.271560 0.846964 -0.457064
0.071015 0.013124 0.090139 0.158429 0.004508 0.987360
0.130347 -0.048618 0.115704 0.960137 -0.279362 0.009657
0.138790 -0.031333 0.128709 0.732230 0.297729 0.612533
0.106713 0.001829 0.128532 0.531511 0.230628 0.815050
0.111248 0.045514 0.004032 -0.292825 0.711173 0.639130
0.135057 -0.027911 0.130121 0.388450 0.357185 0.849427
0.139338 -0.044779 0.134477 0.979189 -0.202452 0.014248
0.132456 0.003644 -0.004719 0.807722 -0.098099 -0.581344
0.068893 -0.024428 0.000317 -0.116010 -0.990981 -0.067065
0.091179 -0.027469 0.047607 0.866712 -0.343453 0.361733
0.008559 -0.001296 0.016268 -0.495867 -0.848312 -0.185695
0.036558 -0.021936 0.015167 -0.636173 -0.667148 -0.387553
0.135310 -0.027138 0.111805 0.884288 -0.456793 -0.096825
0.130715 0.003206 0.000998 0.827808 -0.181703 0.530771
0.104149 0.023228 -0.006534 -0.270611 -0.246958 -0.930474
0.069861 0.058204 0.031715 0.336581 0.885310 -0.320842
0.060911 -0.032369 0.023033 -0.241556 -0.941961 -0.233152
0.111441 0.011175 0.117670 -0.336993 0.814460 0.472324
0.126385 0.015916 -0.005332 0.333150 0.280262 -0.900258
0.116822 0.040511 0.084370 -0.637137 0.764299 0.099517
0.097489 -0.010630 -0.002672 -0.526230 0.359043 -0.770825
0.033842 0.045208 0.025837 -0.481572 0.872265 0.085104
0.078248 0.058211 0.039885 -0.018879 0.959341 -0.281618
0.006496 0.023729 0.030944 -0.110130 0.640721 0.759834
0.045758 -0.027614 0.022395 -0.358616 -0.911842 -0.199850
0.145847 0.050861 0.083593 0.203315 0.916174 -0.345382
0.058299 0.017813 -0.005236 0.206796 0.069800 -0.975891
0.090835 0.015035 -0.005258 -0.504734 -0.295576 -0.811097
0.136108 -0.020977 0.111301 0.995240 -0.097110 -0.008195
0.097681 -0.009381 0.080878 -0.344120 -0.734391 0.585022
0.015543 0.008012 0.052883 -0.993452 -0.035090 0.108730
0.038518 0.042474 0.004779 -0.509036 0.846166 0.157753
0.073646 0.056208 0.029483 0.242480 0.961344 -0.130468
0.094807 -0.020811 0.061138 0.141478 -0.972249 0.186321
0.126821 -0.057436 0.128840 0.700875 -0.709503 -0.073347
0.107116 0.009084 0.119586 -0.216178 0.885964 0.410287
0.103988 -0.020999 0.000097 0.716378 -0.570526 0.401624
0.106591 0.027977 0.083569 -0.795315 0.550859 0.253040
0.046127 0.009471 0.089463 -0.424220 -0.079108 0.902097
0.035459 0.046004 0.056931 -0.590627 0.741329 0.318734
0.073910 -0.011803 0.124775 -0.786315 0.541061 0.298264
0.075663 -0.023924 0.145657 -0.372489 -0.356457 0.856849
0.118653 0.020992 0.000882 0.616541 -0.458319 0.640173
0.091147 -0.031414 0.036086 0.737361 -0.620906 -0.266035
0.104854 0.005462 0.126288 0.125825 0.774288 0.620198
0.035936 0.031043 -0.001950 -0.591192 0.253959 -0.765505
0.086880 -0.016951 0.136869 0.525576 -0.830218 0.185766
0.102167 -0.022937 -0.006021 0.050014 -0.114351 -0.992181
0.138989 -0.024175 0.123054 0.975532 0.181201 0.124513
0.017634 0.026836 0.051369 -0.933206 0.342018 0.110229
0.033262 0.023441 -0.003724 -0.302980 0.295377 -0.906066
0.119914 0.032152 0.113397 -0.301608 0.289874 0.908298
0.024629 0.012178 -0.002987 -0.432769 0.024438 -0.901174
0.037189 0.010308 -0.005246 0.227377 0.145231 -0.962916
0.047507 0.003243 0.088891 -0.392242 -0.183635 0.901346
0.038176 0.025045 -0.004538 -0.236313 0.169363 -0.956803
0.078995 -0.009689 0.079802 0.194108 -0.577782 0.792774
0.084381 -0.010398 0.130288 -0.421373 0.800316 0.426542
0.091472 0.043276 -0.005182 0.030640 0.081265 -0.996221
0.004208 0.012425 0.010527 -0.788567 -0.031181 -0.614157
0.076341 -0.037005 0.032555 -0.067426 -0.985650 -0.154751
0.051465 -0.022859 0.002902 -0.068835 -0.904748 -0.420349
0.107369 -0.018707 0.041177 -0.113942 -0.891836 -0.437774
0.044472 0.041135 0.070656 -0.255719 0.843321 0.472670
0.019477 0.031447 0.048848 -0.860666 0.498275 0.104770
0.098127 0.011274 0.088116 -0.225030 0.097159 0.969496
0.126364 -0.058317 0.132072 0.715920 -0.691962 -0.092988
0.102902 -0.002873 0.132258 0.508677 0.048161 0.859609
0.122083 0.020315 -0.001316 0.598963 0.587343 0.544309
0.125386 -0.045802 0.116809 -0.914536 -0.136217 -0.380878
0.130323 -0.027975 0.107645 0.138726 -0.155331 -0.978073
0.123273 0.037517 0.005216 0.681208 0.210761 0.701096
0.132447 -0.009426 0.067734 0.482545 -0.810446 0.332156
0.056862 0.053473 0.056885 -0.276434 0.642686 0.714520
0.119782 -0.000040 0.006919 0.799987 -0.087157 0.593653
0.080966 -0.014951 0.146382 0.405256 0.007122 0.914176
0.050455 0.037173 -0.004943 0.007109 0.008585 -0.999938
0.133894 -0.053025 0.138567 0.682821 -0.707007 0.184110
0.058038 0.027274 0.089486 -0.025346 0.460521 0.887287
0.118995 0.034803 0.107082 -0.791480 0.601975 0.105763
0.112002 -0.014944 0.073552 0.121098 -0.859545 0.496506
0.147197 0.002907 0.050039 0.927177 -0.370158 0.057669
0.072479 -0.025913 0.142909 -0.775734 0.088849 0.624775
0.115338 0.021438 0.004164 0.615257 -0.349774 0.706482
0.087926 -0.007045 0.141476 0.084108 0.586337 0.805689
0.133270 0.008531 -0.004429 0.917871 0.155033 -0.365346
0.135066 -0.018525 0.108730 0.737999 -0.069806 -0.671182
0.057465 0.002941 -0.004633 0.462925 -0.331747 -0.821976
0.130290 -0.014496 0.040192 0.470337 -0.815755 -0.336641
0.136931 -0.005540 0.082109 0.375775 -0.922380 -0.089488
0.135120 -0.028661 0.111129 0.988557 -0.061832 -0.137591
0.073266 -0.020964 0.137967 -0.771638 0.523790 0.360858
0.051538 0.038315 0.079114 -0.218612 0.854320 0.471536
0.056600 -0.030157 0.019171 -0.351784 -0.891926 -0.284106
0.036977 0.041778 0.010223 -0.510928 0.763717 -0.394574
0.130803 -0.008360 0.121288 -0.304913 0.434815 0.847327
0.138700 -0.029955 0.123703 0.570679 -0.383207 -0.726277
0.130507 -0.055209 0.141135 0.263905 -0.349152 0.899137
0.096952 0.045586 0.052323 0.229976 0.971762 -0.052813
0.117236 0.018019 0.017817 0.240681 0.197718 -0.950253
0.019464 -0.000997 0.004618 -0.389885 -0.676465 -0.624808
0.092370 0.018811 0.085816 -0.206828 0.241375 0.948135
0.000659 0.012290 0.027504 -0.982178 -0.146380 0.117897
0.103298 -0.014498 0.028684 0.132711 -0.889757 -0.436716
0.113566 0.007947 0.120848 0.292498 0.602893 0.742270
0.026573 -0.015445 0.037529 -0.829368 -0.549727 -0.099748
0.048818 -0.009647 -0.005491 -0.062154 -0.002097 -0.998064
0.127397 0.014207 -0.000158 0.576801 0.605930 0.547859
0.095644 -0.010483 0.019335 0.023212 -0.910723 -0.412366
0.015855 -0.004477 0.012599 -0.355224 -0.911781 -0.206084
0.139605 0.013979 0.030144 0.722696 0.046491 -0.689600
0.100994 0.004272 0.122511 -0.721949 0.676166 -0.146937
0.121105 0.028395 0.004102 0.461914 -0.503313 0.730282
0.022497 -0.010815 0.039311 -0.784731 -0.527645 -0.325251
0.104261 0.007128 0.118006 -0.550439 0.783275 0.288957
0.109316 0.006718 0.123842 0.247119 0.676449 0.693793
0.114227 0.019975 0.112542 -0.878049 0.140281 0.457549
0.133480 -0.001323 0.117930 0.274222 0.353288 0.894422
0.081158 -0.021063 0.138246 0.620072 -0.783967 -0.030107
0.130860 0.001533 -0.005732 0.346514 -0.034862 -0.937397
0.100804 -0.006070 -0.004246 -0.827442 -0.016338 -0.561313
0.089416 0.040288 0.012131 0.326062 0.368344 0.870636
0.124775 0.040609 0.102570 -0.793643 0.600083 0.100154
0.117601 0.043113 0.034431 0.044116 0.863786 -0.501924
0.059292 0.041936 0.075709 -0.188028 0.878823 0.438538
0.149242 0.013040 0.110465 0.624064 -0.312743 0.716056
0.095494 0.000226 0.122275 -0.301931 0.736814 0.604932
0.096137 0.004433 0.116614 -0.359084 0.864200 -0.352443
0.150262 0.031955 0.101025 0.998964 0.001032 0.045489
0.086066 -0.025077 0.008935 0.369389 -0.920407 -0.128077
0.076661 -0.019554 -0.005878 -0.007725 0.220815 -0.975285
0.134328 -0.032535 0.111615 0.977652 -0.159511 0.136943
0.045937 0.024025 -0.005341 -0.060830 0.024235 -0.997854
0.050309 0.056554 0.035395 -0.391580 0.918985 -0.046179
0.051085 0.020669 -0.005130 0.081612 -0.012008 -0.996592
0.067729 0.018604 0.090535 0.128345 0.117182 0.984782
0.021954 0.031653 0.005371 -0.006206 0.869839 -0.493296
0.044755 0.009255 -0.007000 0.029974 -0.109036 -0.993586
0.092086 -0.004059 0.138087 0.258720 0.594705 0.761176
0.070127 0.015067 -0.001450 0.035450 0.017397 -0.999220
0.057804 -0.032213 0.048733 -0.327730 -0.928088 0.176762
0.011822 0.030687 0.011822 -0.561764 0.701348 -0.438785
0.078484 -0.023191 0.141875 0.641111 -0.767383 0.010029
0.099060 0.018170 -0.004917 0.059192 0.482847 -0.873702
0.072502 0.051894 0.001653 -0.325563 0.944090 0.051983
0.133165 0.007992 -0.003984 0.988348 -0.092220 0.121096
0.046850 -0.018768 0.064191 -0.140085 -0.757607 0.637502
0.018913 0.004605 0.062366 -0.926318 -0.182470 0.329604
0.137432 -0.016321 0.115428 0.855504 -0.121621 -0.503310
0.148510 0.023223 0.060848 0.915289 0.358097 0.184423
0.138458 -0.033605 0.125460 0.549920 -0.405477 -0.730190
0.063337 0.047289 -0.004849 -0.095247 0.311605 -0.945426
0.114282 0.003812 0.122510 0.631126 0.165179 0.757889
0.045969 0.020118 -0.006835 -0.505574 0.012404 -0.862694
0.137335 -0.018053 0.116243 0.679023 -0.339426 -0.650936
0.141140 0.053661 0.085392 0.296095 0.862047 -0.411342
0.051981 -0.001189 -0.005283 0.081179 -0.057080 -0.995064
0.131377 -0.024065 0.107049 0.133621 -0.189264 -0.972792
0.048504 0.042814 -0.004720 0.010446 0.053895 -0.998492
0.065501 -0.018171 0.072837 -0.146438 -0.509253 0.848067
0.128688 -0.006618 0.095914 -0.048983 -0.993945 0.098353
0.134257 -0.028521 0.117449 0.960535 -0.205444 -0.187523
0.147922 0.019899 0.070136 0.823537 0.145928 -0.548172
0.015128 -0.003494 0.018538 0.092852 -0.910315 0.403367
0.134737 0.052346 0.074796 0.012729 0.690511 -0.723210
0.132680 0.027270 0.027705 0.531322 0.311972 -0.787636
0.113226 -0.003467 0.088189 -0.311806 -0.827965 0.466102
0.065639 -0.023705 -0.002128 -0.122967 -0.968335 -0.217271
0.090876 -0.001856 0.122871 -0.164865 0.652073 0.740014
0.104611 0.044798 0.046061 -0.437174 0.894526 -0.093283
0.132351 0.035888 0.112765 0.063237 0.505966 0.860232
0.001823 0.023086 0.024180 -0.864477 0.494492 0.090314
0.070550 0.050984 0.003212 -0.287883 0.900601 0.325639
0.024557 0.039492 0.042881 -0.739504 0.672774 0.022536
0.105003 0.038726 0.070948 -0.023022 0.758446 0.651330
0.135462 0.023564 0.028666 0.618502 0.230704 -0.751153
0.093730 -0.013556 0.010363 0.528295 -0.332931 0.781064
0.112458 -0.012827 0.077445 0.202572 -0.770838 0.603964
0.150594 0.036796 0.095917 0.993575 -0.107159 0.036424
0.097747 0.040638 0.065477 0.102537 0.868020 0.485826
0.149691 0.013548 0.099739 0.886562 -0.396715 0.237960
0.027265 0.003040 0.074484 -0.762508 -0.219526 0.608597
0.126426 -0.025567 0.126320 -0.727936 0.228168 0.646566
0.094457 -0.003788 0.137134 0.324880 0.468536 0.821540
0.013554 0.008796 0.002924 -0.590456 -0.069778 -0.804048
0.093032 -0.002942 0.130286 -0.768740 0.595389 -0.233561
0.140544 -0.007966 0.054403 0.738176 -0.673709 0.034826
0.134640 -0.031504 0.110585 0.977652 -0.159511 0.136943
0.044690 0.015672 0.088975 -0.418362 0.018604 0.908090
0.126744 -0.057698 0.140473 -0.046605 -0.433682 0.899860
0.038184 0.032434 0.080605 -0.524023 0.604126 0.600359
0.106015 0.023822 0.087196 -0.873692 0.384244 0.298361
0.068457 -0.000187 0.088406 0.153720 -0.227858 0.961484
0.138198 -0.008890 0.042385 0.728939 -0.599261 -0.330958
0.124315 -0.059352 0.130041 0.288320 -0.938070 -0.192082
0.144805 0.030389 0.046993 0.875113 0.428927 -0.224051
0.064596 0.035353 0.084056 0.012312 0.708584 0.705519
0.053775 0.044769 -0.004907 -0.067915 0.174824 -0.982255
0.123440 0.043725 0.077135 -0.772783 0.478638 -0.416788
0.101432 -0.009342 0.119215 0.317729 -0.861792 -0.395428
0.076817 0.054753 0.025068 0.222614 0.945536 -0.237498
0.053313 0.046883 -0.002876 -0.171569 0.983698 -0.053865
0.025642 0.040030 0.031623 -0.745361 0.657221 -0.111790
0.111158 0.017897 -0.005110 -0.554327 -0.269410 -0.787489
0.128614 -0.011772 0.121970 -0.493133 0.395461 0.774875
0.137251 -0.004040 0.099117 0.436828 -0.898929 0.033287
0.118446 0.018427 0.115489 -0.171632 0.074554 0.982336
0.114890 0.042873 0.063646 -0.114737 0.906962 0.405285
0.047036 -0.010809 -0.005384 -0.057111 -0.001719 -0.998366
0.092114 0.002790 0.085286 -0.351943 -0.120051 0.928291
0.075703 0.051257 0.006325 -0.298289 0.775587 0.556317
0.101572 0.022603 -0.005700 -0.353558 0.392854 -0.848919
0.136203 0.004014 0.114938 0.377737 -0.073233 0.923012
0.137982 0.052308 0.095246 0.037062 0.893417 0.447697
0.137177 -0.039540 0.128281 0.475966 -0.492643 -0.728532
0.008258 0.028077 0.012729 -0.641739 0.574176 -0.508422
0.048918 0.055440 0.028813 -0.476607 0.871260 -0.117270
0.112906 -0.010457 -0.006087 0.140532 -0.704667 -0.695482
0.066188 -0.021826 -0.005559 -0.067997 -0.525012 -0.848374
0.116360 0.000031 0.106779 -0.062525 -0.978663 -0.195729
0.097244 0.037206 0.071882 -0.086181 0.807322 0.583785
0.021017 0.029636 0.059233 -0.855250 0.438917 0.275498
0.128624 -0.018160 0.105549 -0.135907 -0.188794 -0.972567
0.113597 -0.005340 0.009694 0.565425 -0.822021 0.067652
0.106909 -0.014809 -0.006196 0.315683 -0.112156 -0.942213
0.068359 -0.016513 -0.005344 0.081105 0.521466 -0.849409
0.090054 -0.020292 0.015706 0.887581 -0.459994 -0.024598
0.095920 0.041809 0.007736 0.326521 0.732056 0.597895
0.123052 0.040299 -0.005090 0.119437 0.022637 -0.992584
0.151223 0.023330 0.096483 0.964774 0.262602 0.015883
0.118708 0.029985 0.113665 -0.305628 0.270063 0.913048
0.027622 0.042961 0.042865 -0.715978 0.694941 -0.066576
0.130194 0.012007 -0.001796 0.686105 0.660321 0.305346
0.016350 0.002562 0.003491 -0.466914 -0.501043 -0.728662
0.124591 0.027421 0.023361 0.347230 0.435083 -0.830743
0.065822 0.057815 0.051834 -0.122441 0.950481 0.285646
0.087887 0.039682 0.019061 0.727923 0.682376 -0.067024
0.061348 0.020635 -0.002562 0.585117 0.310552 -0.749130
0.109406 0.002423 0.126452 0.584484 0.108448 0.804125
0.121449 0.044304 0.059362 0.195974 0.926643 0.320822
0.127354 -0.055476 0.121194 0.731144 -0.666117 -0.147368
0.052991 -0.015278 -0.005575 0.017615 0.025377 -0.999523
0.090526 0.017871 -0.005537 -0.759745 0.001642 -0.650219
0.145857 0.024473 0.069430 0.903699 0.261466 -0.339063
0.052397 0.054170 0.015984 -0.224607 0.969047 -0.102469
0.074170 -0.015245 -0.002546 0.097370 0.791281 -0.603651
0.056537 0.017666 -0.005420 0.027129 0.066383 -0.997425
0.041103 0.013294 0.087290 -0.503143 -0.024885 0.863845
0.085314 -0.009518 0.143548 0.327797 0.349972 0.877536
0.051338 0.053389 0.013830 -0.274210 0.923843 -0.267062
0.078328 -0.035586 0.024995 0.220863 -0.903297 -0.367796
0.138183 -0.005365 0.087709 0.449372 -0.891193 0.061969
0.044918 -0.028412 0.028493 -0.365119 -0.921717 -0.130861
0.139825 -0.034395 0.127840 0.926530 0.173258 0.333952
0.118413 0.029041 0.022283 0.250877 0.403613 -0.879862
0.000499 0.017198 0.020420 -0.965130 0.133134 -0.225387
0.039161 -0.011174 0.074792 -0.500987 -0.722617 0.476273
0.100059 -0.011611 0.022526 -0.001762 -0.929241 -0.369470
0.127638 0.019756 0.021460 0.417011 0.245878 -0.875012
0.090359 0.017863 -0.005280 -0.819822 -0.195720 -0.538131
0.109801 0.043977 0.035207 -0.052116 0.889432 -0.454087
0.146842 0.024779 0.063752 0.854265 0.372283 0.362816
0.096381 0.000883 0.132226 -0.123992 0.861616 0.492183
0.139752 -0.039737 0.130583 0.978757 0.095446 0.181454
0.141536 0.007017 0.113261 0.424530 -0.330690 0.842863
0.137781 -0.042378 0.135580 0.383033 0.468196 0.796291
0.018771 -0.005235 0.051246 -0.909694 -0.385228 0.155100
0.118436 0.005655 0.118735 0.680959 0.008880 0.732268
0.000067 0.015979 0.023624 -0.999499 0.018256 -0.025861
0.126485 -0.001286 -0.006199 0.045731 -0.026544 -0.998601
0.011210 0.020843 0.032418 0.285341 0.331915 0.899118
0.077367 -0.021311 0.146385 0.315435 -0.349875 0.882093
0.128486 -0.054876 0.128567 0.884414 -0.443548 -0.145180
0.031081 0.043671 0.055542 -0.539104 0.790455 0.290771
0.131983 -0.051101 0.132948 0.742361 -0.533471 -0.405351
0.104943 -0.020569 -0.006154 0.440769 -0.233566 -0.866700
0.098458 -0.013980 0.075527 0.026233 -0.858656 0.511881
0.051930 -0.021069 -0.003800 -0.200882 -0.812510 -0.547242
0.101640 0.022471 0.085706 0.039618 0.504509 0.862497
0.046041 -0.022040 0.003433 -0.310591 -0.885413 -0.345800
0.096022 -0.002291 0.135564 0.376707 0.437078 0.816734
0.139124 -0.045576 0.135061 0.975077 -0.210760 0.069324
0.125151 0.017394 -0.001526 0.587529 0.668325 0.456236
0.108584 0.042133 0.064889 0.269961 0.887029 0.374568
0.099191 0.026589 0.083785 0.072104 0.568538 0.819491
0.065844 -0.030726 0.013739 -0.199699 -0.944988 -0.259070
0.038392 0.048088 0.019581 -0.548376 0.819220 -0.167818
0.130798 0.054333 0.080256 -0.370978 0.927037 -0.054567
0.151941 0.017596 0.107885 0.981195 -0.187838 -0.044412
0.092405 0.039706 0.020581 -0.377335 0.911851 -0.161695
0.066782 0.058455 0.049467 0.021105 0.998589 0.048726
0.092999 0.018643 -0.005786 -0.022682 0.036231 -0.999086
0.060439 -0.025078 0.005087 -0.118869 -0.696723 -0.707423
0.124385 0.039827 0.106906 -0.487630 0.873009 0.008502
0.033426 0.043476 0.059170 -0.412964 0.831444 0.371701
0.112064 -0.012153 0.029129 -0.068279 -0.800565 -0.595343
0.106087 -0.020142 -0.004688 0.924191 -0.379393 0.043957
0.122102 0.006413 0.115473 0.436169 -0.093267 0.895018
0.017218 -0.001101 0.034194 -0.925302 -0.357617 -0.126197
